ProductKey,OrderDate,OrderDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight
473,7/10/2021,20210710,16488,9,SO74443,4,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875
481,7/12/2021,20210712,18466,9,SO74506,3,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248
217,7/14/2021,20210714,14678,9,SO74552,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
488,7/14/2021,20210714,14678,9,SO74552,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
484,7/14/2021,20210714,24885,9,SO74553,3,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
472,7/14/2021,20210714,17321,9,SO74555,3,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875
217,7/14/2021,20210714,17321,9,SO74555,4,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
491,7/14/2021,20210714,11094,9,SO74557,3,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
225,7/14/2021,20210714,11094,9,SO74557,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
491,7/15/2021,20210715,24279,9,SO74585,3,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
214,7/15/2021,20210715,19796,9,SO74586,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
467,7/15/2021,20210715,19796,9,SO74586,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
222,7/15/2021,20210715,16480,9,SO74588,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
217,7/15/2021,20210715,13140,9,SO74591,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
214,7/16/2021,20210716,13963,9,SO74620,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
463,7/16/2021,20210716,20813,9,SO74621,3,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
214,7/17/2021,20210717,18748,9,SO74652,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
225,7/17/2021,20210717,15230,9,SO74656,3,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
491,7/17/2021,20210717,19581,9,SO74657,3,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
480,7/18/2021,20210718,15231,9,SO74690,3,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
485,7/19/2021,20210719,13961,9,SO74719,3,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
214,7/19/2021,20210719,13961,9,SO74719,4,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
481,7/19/2021,20210719,12696,9,SO74724,3,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248
487,7/19/2021,20210719,19624,9,SO74725,3,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748
480,7/20/2021,20210720,15594,9,SO74754,3,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
489,7/20/2021,20210720,25237,9,SO74757,3,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
465,7/20/2021,20210720,25237,9,SO74757,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
222,7/21/2021,20210721,11458,9,SO74795,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
489,7/22/2021,20210722,21362,9,SO74812,3,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
478,7/23/2021,20210723,13140,9,SO74845,3,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498
477,7/23/2021,20210723,13140,9,SO74845,4,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
480,7/23/2021,20210723,13140,9,SO74845,5,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
486,7/23/2021,20210723,13140,9,SO74845,6,1,159,159,0,0,59.466,59.466,159,12.72,3.975
480,7/23/2021,20210723,16030,9,SO74849,3,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
214,7/23/2021,20210723,19104,9,SO74850,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
480,7/23/2021,20210723,14086,9,SO74853,3,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
487,7/24/2021,20210724,16635,9,SO74874,3,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748
484,7/24/2021,20210724,16635,9,SO74874,4,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
467,7/24/2021,20210724,16635,9,SO74874,5,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
488,7/25/2021,20210725,16492,9,SO74914,3,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
225,7/25/2021,20210725,16492,9,SO74914,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
485,7/25/2021,20210725,21991,9,SO74915,3,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
222,7/25/2021,20210725,21991,9,SO74915,4,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
463,7/25/2021,20210725,21991,9,SO74915,5,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
217,7/27/2021,20210727,16622,9,SO74969,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
217,7/28/2021,20210728,11123,9,SO75001,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
491,7/28/2021,20210728,11123,9,SO75001,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
222,7/30/2021,20210730,17283,9,SO75061,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
467,7/30/2021,20210730,17283,9,SO75061,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
217,7/30/2021,20210730,18732,9,SO75063,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
489,7/30/2021,20210730,18732,9,SO75063,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
487,7/30/2021,20210730,12351,9,SO75064,3,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748
222,7/31/2021,20210731,14680,9,SO75088,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
228,7/31/2021,20210731,14680,9,SO75088,4,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
222,7/31/2021,20210731,19585,9,SO75089,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
217,7/31/2021,20210731,27686,9,SO75090,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
487,7/31/2021,20210731,20601,9,SO75091,3,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748
529,7/31/2021,20210731,26564,9,SO75092,3,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
483,7/31/2021,20210731,16170,9,SO75093,3,1,120,120,0,0,44.88,44.88,120,9.6,3
535,7/2/2021,20210702,13023,9,SO74186,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
529,7/2/2021,20210702,19597,9,SO74187,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
480,7/2/2021,20210702,25117,9,SO74188,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
491,7/2/2021,20210702,22149,9,SO74189,2,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
530,7/2/2021,20210702,16342,9,SO74190,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
222,7/3/2021,20210703,22978,9,SO74219,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
528,7/3/2021,20210703,21185,9,SO74221,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
480,7/3/2021,20210703,26565,9,SO74222,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
225,7/3/2021,20210703,28946,9,SO74223,2,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
528,7/4/2021,20210704,11051,9,SO74253,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
528,7/4/2021,20210704,17250,9,SO74256,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
480,7/4/2021,20210704,18304,9,SO74258,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
489,7/4/2021,20210704,26772,9,SO74259,2,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
530,7/4/2021,20210704,16486,9,SO74260,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
467,7/5/2021,20210705,16930,9,SO74277,2,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
490,7/5/2021,20210705,27516,9,SO74278,2,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
478,7/5/2021,20210705,11115,9,SO74279,2,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498
528,7/6/2021,20210706,17237,9,SO74308,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
472,7/7/2021,20210707,20309,9,SO74337,2,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875
540,7/7/2021,20210707,14019,9,SO74338,2,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815
541,7/7/2021,20210707,19587,9,SO74340,2,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248
529,7/8/2021,20210708,15758,9,SO74365,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
480,7/8/2021,20210708,15186,9,SO74366,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
528,7/8/2021,20210708,19651,9,SO74367,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
217,7/8/2021,20210708,23530,9,SO74369,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
535,7/9/2021,20210709,12690,9,SO74417,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
480,7/9/2021,20210709,25028,9,SO74418,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
477,7/9/2021,20210709,28960,9,SO74419,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
477,7/9/2021,20210709,19953,9,SO74421,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
529,7/10/2021,20210710,25027,9,SO74442,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
479,7/10/2021,20210710,16488,9,SO74443,2,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248
481,7/11/2021,20210711,17068,9,SO74473,2,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248
465,7/11/2021,20210711,15607,9,SO74474,2,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
530,7/11/2021,20210711,19603,9,SO74476,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
477,7/12/2021,20210712,18719,9,SO74504,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
528,7/12/2021,20210712,18326,9,SO74505,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
536,7/12/2021,20210712,18466,9,SO74506,2,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498
480,7/13/2021,20210713,16698,9,SO74533,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
489,7/13/2021,20210713,18711,9,SO74534,2,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
490,7/13/2021,20210713,27349,9,SO74535,2,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
529,7/14/2021,20210714,14678,9,SO74552,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
480,7/14/2021,20210714,24885,9,SO74553,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
483,7/14/2021,20210714,20404,9,SO74554,2,1,120,120,0,0,44.88,44.88,120,9.6,3
528,7/14/2021,20210714,17321,9,SO74555,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
477,7/14/2021,20210714,11094,9,SO74557,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
538,7/15/2021,20210715,24279,9,SO74585,2,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373
529,7/15/2021,20210715,19796,9,SO74586,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
530,7/15/2021,20210715,16480,9,SO74588,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
477,7/15/2021,20210715,13140,9,SO74591,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
528,7/16/2021,20210716,13963,9,SO74620,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
214,7/16/2021,20210716,20813,9,SO74621,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
472,7/16/2021,20210716,17496,9,SO74622,2,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875
529,7/17/2021,20210717,18748,9,SO74652,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
222,7/17/2021,20210717,25295,9,SO74653,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
480,7/17/2021,20210717,25907,9,SO74654,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
478,7/17/2021,20210717,24495,9,SO74655,2,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498
234,7/17/2021,20210717,15230,9,SO74656,2,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
530,7/17/2021,20210717,19581,9,SO74657,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
539,7/18/2021,20210718,15231,9,SO74690,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
485,7/18/2021,20210718,18289,9,SO74691,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
528,7/18/2021,20210718,19268,9,SO74692,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
476,7/18/2021,20210718,22063,9,SO74693,2,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498
528,7/19/2021,20210719,13961,9,SO74719,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
536,7/19/2021,20210719,15437,9,SO74721,2,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498
214,7/19/2021,20210719,12696,9,SO74724,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
530,7/19/2021,20210719,19624,9,SO74725,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
539,7/20/2021,20210720,15594,9,SO74754,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
480,7/20/2021,20210720,24479,9,SO74756,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
214,7/20/2021,20210720,25237,9,SO74757,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
480,7/21/2021,20210721,13669,9,SO74786,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
480,7/21/2021,20210721,19573,9,SO74787,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
225,7/21/2021,20210721,23642,9,SO74788,2,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,7/21/2021,20210721,14056,9,SO74789,2,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,7/21/2021,20210721,17282,9,SO74790,2,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
535,7/21/2021,20210721,11458,9,SO74795,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
480,7/22/2021,20210722,20455,9,SO74811,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
217,7/22/2021,20210722,21362,9,SO74812,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
535,7/23/2021,20210723,13140,9,SO74845,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
491,7/23/2021,20210723,26374,9,SO74846,2,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
541,7/23/2021,20210723,16030,9,SO74849,2,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248
530,7/23/2021,20210723,19104,9,SO74850,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
529,7/23/2021,20210723,14086,9,SO74853,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
536,7/24/2021,20210724,16635,9,SO74874,2,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498
228,7/24/2021,20210724,16730,9,SO74875,2,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
480,7/24/2021,20210724,25137,9,SO74876,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
489,7/24/2021,20210724,19752,9,SO74877,2,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
539,7/25/2021,20210725,16492,9,SO74914,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
528,7/25/2021,20210725,21991,9,SO74915,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
225,7/25/2021,20210725,24363,9,SO74916,2,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
489,7/26/2021,20210726,19086,9,SO74937,2,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
484,7/26/2021,20210726,25232,9,SO74938,2,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
486,7/26/2021,20210726,13005,9,SO74939,2,1,159,159,0,0,59.466,59.466,159,12.72,3.975
536,7/27/2021,20210727,16622,9,SO74969,2,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498
538,7/27/2021,20210727,19582,9,SO74970,2,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373
225,7/27/2021,20210727,26446,9,SO74973,2,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
480,7/28/2021,20210728,26031,9,SO74998,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
237,7/28/2021,20210728,29288,9,SO74999,2,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
480,7/28/2021,20210728,28138,9,SO75000,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
477,7/28/2021,20210728,11123,9,SO75001,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
480,7/29/2021,20210729,24306,9,SO75031,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
480,7/29/2021,20210729,25817,9,SO75032,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
214,7/29/2021,20210729,16175,9,SO75033,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
529,7/30/2021,20210730,17283,9,SO75061,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
529,7/30/2021,20210730,18732,9,SO75063,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
482,7/30/2021,20210730,12351,9,SO75064,2,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248
539,7/31/2021,20210731,14680,9,SO75088,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
529,7/31/2021,20210731,19585,9,SO75089,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
537,7/31/2021,20210731,27686,9,SO75090,2,1,35,35,0,0,13.09,13.09,35,2.8,0.875
529,7/31/2021,20210731,20601,9,SO75091,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
465,7/31/2021,20210731,26564,9,SO75092,2,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
540,7/31/2021,20210731,16170,9,SO75093,2,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815
528,7/2/2021,20210702,13023,9,SO74186,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
538,7/2/2021,20210702,19597,9,SO74187,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373
528,7/2/2021,20210702,25117,9,SO74188,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
475,7/2/2021,20210702,22149,9,SO74189,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498
541,7/2/2021,20210702,16342,9,SO74190,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248
485,7/3/2021,20210703,22978,9,SO74219,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
537,7/3/2021,20210703,21954,9,SO74220,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875
537,7/3/2021,20210703,21185,9,SO74221,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875
538,7/3/2021,20210703,26565,9,SO74222,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373
478,7/3/2021,20210703,28946,9,SO74223,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498
484,7/3/2021,20210703,11749,9,SO74224,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
225,7/3/2021,20210703,18283,9,SO74225,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
535,7/4/2021,20210704,11051,9,SO74253,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
535,7/4/2021,20210704,11079,9,SO74254,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
539,7/4/2021,20210704,15154,9,SO74255,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
536,7/4/2021,20210704,17250,9,SO74256,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498
485,7/4/2021,20210704,19091,9,SO74257,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
485,7/4/2021,20210704,18304,9,SO74258,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
476,7/4/2021,20210704,26772,9,SO74259,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498
541,7/4/2021,20210704,16486,9,SO74260,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248
485,7/5/2021,20210705,16930,9,SO74277,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
475,7/5/2021,20210705,27516,9,SO74278,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498
477,7/5/2021,20210705,11115,9,SO74279,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
484,7/5/2021,20210705,11467,9,SO74280,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
529,7/5/2021,20210705,13124,9,SO74281,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998
539,7/6/2021,20210706,15796,9,SO74307,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
536,7/6/2021,20210706,17237,9,SO74308,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498
485,7/6/2021,20210706,17375,9,SO74309,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
486,7/6/2021,20210706,12692,9,SO74310,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975
535,7/7/2021,20210707,12696,9,SO74336,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248
