ProductKey,OrderDate,OrderDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight
487,10/20/2020,20201020,13779,7,SO56388,5,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748
231,10/30/2020,20201030,21673,7,SO56956,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
231,11/6/2020,20201106,18032,7,SO57509,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
214,11/14/2020,20201114,23771,7,SO57930,5,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
478,11/30/2020,20201130,20046,7,SO58845,5,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498
225,12/4/2020,20201204,18628,7,SO59315,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
484,12/5/2020,20201205,19436,7,SO59398,5,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
225,12/7/2020,20201207,12333,7,SO59490,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,12/7/2020,20201207,22438,7,SO59573,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
491,12/7/2020,20201207,22392,7,SO59574,5,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
222,12/9/2020,20201209,11601,7,SO59648,5,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
228,12/9/2020,20201209,12655,7,SO59650,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
231,12/10/2020,20201210,14203,7,SO59709,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
225,12/12/2020,20201212,22681,7,SO59865,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,12/14/2020,20201214,11599,7,SO59984,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,12/14/2020,20201214,12650,7,SO59986,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
463,12/21/2020,20201221,22501,7,SO60466,5,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
231,12/21/2020,20201221,13263,7,SO60517,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
489,12/22/2020,20201222,13575,7,SO60521,5,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
225,12/30/2020,20201230,14931,7,SO61037,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,1/5/2021,20210105,15637,7,SO61490,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,1/6/2021,20210106,17809,7,SO61570,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,1/6/2021,20210106,22480,7,SO61594,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
465,1/21/2021,20210121,21518,7,SO62501,5,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
228,1/23/2021,20210123,15710,7,SO62587,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
222,1/27/2021,20210127,19062,7,SO62842,5,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
465,1/28/2021,20210128,20582,7,SO62907,5,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
225,2/9/2021,20210209,21530,7,SO63855,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
489,2/16/2021,20210216,14936,7,SO64272,5,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
484,2/20/2021,20210220,15003,7,SO64538,5,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
486,2/20/2021,20210220,11241,7,SO64592,5,1,159,159,0,0,59.466,59.466,159,12.72,3.975
478,2/25/2021,20210225,14154,7,SO64863,5,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498
483,3/10/2021,20210310,17973,7,SO65879,5,1,120,120,0,0,44.88,44.88,120,9.6,3
489,3/17/2021,20210317,16426,7,SO66357,5,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
484,3/26/2021,20210326,12485,7,SO66893,5,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
217,3/28/2021,20210328,20910,7,SO67028,5,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
217,4/2/2021,20210402,23227,7,SO67473,5,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
489,4/9/2021,20210409,15678,7,SO67959,5,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
225,4/11/2021,20210411,23231,7,SO68081,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
489,4/15/2021,20210415,15455,7,SO68282,5,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
234,4/19/2021,20210419,25479,7,SO68622,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
486,4/19/2021,20210419,18011,7,SO68623,5,1,159,159,0,0,59.466,59.466,159,12.72,3.975
222,4/20/2021,20210420,15463,7,SO68630,5,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
488,4/20/2021,20210420,16203,7,SO68676,5,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
484,4/24/2021,20210424,26412,7,SO68920,5,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
225,4/24/2021,20210424,13409,7,SO68922,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,4/27/2021,20210427,22690,7,SO69100,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,5/5/2021,20210505,20587,7,SO69876,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
217,5/16/2021,20210516,27808,7,SO70723,5,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
234,5/17/2021,20210517,19903,7,SO70762,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
234,5/22/2021,20210522,23958,7,SO71145,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
477,5/26/2021,20210526,17801,7,SO71388,5,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
231,5/28/2021,20210528,16551,7,SO71504,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
231,5/28/2021,20210528,14796,7,SO71506,5,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
217,6/1/2021,20210601,11420,7,SO71996,5,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
225,6/4/2021,20210604,16296,7,SO72155,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,6/6/2021,20210606,13564,7,SO72281,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,6/11/2021,20210611,17834,7,SO72650,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,6/20/2021,20210620,23603,7,SO73348,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
467,6/21/2021,20210621,17779,7,SO73422,5,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
225,6/25/2021,20210625,16559,7,SO73724,5,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
467,6/25/2021,20210625,14719,7,SO73780,5,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
222,6/25/2021,20210625,24028,7,SO73782,5,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
463,7/9/2021,20210709,16576,7,SO74435,5,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
214,7/19/2021,20210719,16285,7,SO74741,5,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748
465,7/28/2021,20210728,12606,7,SO75022,5,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
486,7/1/2020,20200701,22430,7,SO51179,4,1,159,159,0,0,59.466,59.466,159,12.72,3.975
487,7/4/2020,20200704,11402,7,SO51228,4,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748
491,7/6/2020,20200706,11340,7,SO51262,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
480,7/11/2020,20200711,12301,7,SO51341,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
479,7/16/2020,20200716,21017,7,SO51439,4,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248
488,7/20/2020,20200720,21014,7,SO51500,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
477,7/21/2020,20200721,19475,7,SO51502,4,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
225,7/22/2020,20200722,11403,7,SO51512,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
480,8/3/2020,20200803,12131,7,SO52017,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
484,8/5/2020,20200805,15617,7,SO52097,4,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
480,8/7/2020,20200807,29388,7,SO52209,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
234,8/8/2020,20200808,11410,7,SO52213,4,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
478,8/8/2020,20200808,14704,7,SO52248,4,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498
490,8/8/2020,20200808,21059,7,SO52276,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
463,8/8/2020,20200808,21041,7,SO52277,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
486,8/9/2020,20200809,11566,7,SO52309,4,1,159,159,0,0,59.466,59.466,159,12.72,3.975
472,8/9/2020,20200809,21021,7,SO52327,4,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875
477,8/13/2020,20200813,11406,7,SO52469,4,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
490,8/14/2020,20200814,21061,7,SO52575,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
484,8/16/2020,20200816,12295,7,SO52643,4,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
485,8/17/2020,20200817,11425,7,SO52671,4,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
487,8/17/2020,20200817,12132,7,SO52725,4,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748
225,8/18/2020,20200818,21031,7,SO52772,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,8/20/2020,20200820,17850,7,SO52868,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
480,8/21/2020,20200821,19380,7,SO52925,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
482,8/21/2020,20200821,21024,7,SO52926,4,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248
467,8/21/2020,20200821,21048,7,SO52928,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
225,8/23/2020,20200823,19920,7,SO52987,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
480,8/26/2020,20200826,11479,7,SO53134,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
477,8/26/2020,20200826,13802,7,SO53157,4,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
477,8/27/2020,20200827,14851,7,SO53195,4,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
479,8/27/2020,20200827,27835,7,SO53225,4,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248
489,8/29/2020,20200829,24551,7,SO53316,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
225,8/29/2020,20200829,22625,7,SO53321,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
480,8/30/2020,20200830,17080,7,SO53358,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
489,9/2/2020,20200902,19503,7,SO53677,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
530,9/7/2020,20200907,14790,7,SO53974,4,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
225,9/9/2020,20200909,11572,7,SO54040,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
489,9/10/2020,20200910,17109,7,SO54109,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
490,9/13/2020,20200913,11546,7,SO54256,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
463,9/13/2020,20200913,13555,7,SO54266,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
465,9/15/2020,20200915,17651,7,SO54419,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
228,9/18/2020,20200918,16295,7,SO54561,4,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
488,9/20/2020,20200920,16408,7,SO54671,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
489,9/28/2020,20200928,27850,7,SO55120,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
487,10/6/2020,20201006,17982,7,SO55624,4,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748
463,10/6/2020,20201006,12308,7,SO55681,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
480,10/7/2020,20201007,17633,7,SO55687,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
485,10/8/2020,20201008,13558,7,SO55740,4,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
467,10/8/2020,20201008,12301,7,SO55811,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
486,10/11/2020,20201011,11587,7,SO55924,4,1,159,159,0,0,59.466,59.466,159,12.72,3.975
480,10/12/2020,20201012,12332,7,SO55980,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
485,10/20/2020,20201020,13779,7,SO56388,4,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
538,10/22/2020,20201022,21671,7,SO56538,4,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373
467,10/24/2020,20201024,14791,7,SO56643,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
225,10/25/2020,20201025,23949,7,SO56671,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
480,10/27/2020,20201027,26882,7,SO56778,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
463,10/27/2020,20201027,12307,7,SO56795,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
484,11/1/2020,20201101,23745,7,SO57220,4,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
465,11/6/2020,20201106,18032,7,SO57509,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
225,11/10/2020,20201110,14717,7,SO57722,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
480,11/13/2020,20201113,14931,7,SO57899,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
477,11/14/2020,20201114,23771,7,SO57930,4,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
489,11/14/2020,20201114,27167,7,SO57951,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
489,11/15/2020,20201115,26856,7,SO58004,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
467,11/16/2020,20201116,22500,7,SO58034,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
234,11/17/2020,20201117,16600,7,SO58099,4,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
225,11/19/2020,20201119,26839,7,SO58226,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
481,11/23/2020,20201123,12321,7,SO58416,4,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248
530,11/26/2020,20201126,26903,7,SO58625,4,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
485,11/30/2020,20201130,20046,7,SO58845,4,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495
472,11/30/2020,20201130,22316,7,SO58899,4,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875
472,11/30/2020,20201130,24183,7,SO58900,4,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875
225,12/2/2020,20201202,17703,7,SO59172,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
484,12/2/2020,20201202,22395,7,SO59203,4,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
225,12/4/2020,20201204,11417,7,SO59283,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
228,12/4/2020,20201204,18628,7,SO59315,4,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
480,12/5/2020,20201205,19436,7,SO59398,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
487,12/6/2020,20201206,15082,7,SO59482,4,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748
491,12/7/2020,20201207,12333,7,SO59490,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
473,12/7/2020,20201207,17775,7,SO59504,4,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875
483,12/7/2020,20201207,20728,7,SO59507,4,1,120,120,0,0,44.88,44.88,120,9.6,3
490,12/7/2020,20201207,22438,7,SO59573,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
480,12/7/2020,20201207,13577,7,SO59576,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
225,12/9/2020,20201209,11601,7,SO59648,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
231,12/12/2020,20201212,14176,7,SO59857,4,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
234,12/12/2020,20201212,20597,7,SO59861,4,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
491,12/12/2020,20201212,22681,7,SO59865,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
490,12/14/2020,20201214,12650,7,SO59986,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
480,12/16/2020,20201216,19194,7,SO60129,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
488,12/17/2020,20201217,15094,7,SO60194,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
467,12/18/2020,20201218,13263,7,SO60251,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
467,12/21/2020,20201221,25520,7,SO60489,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
480,12/23/2020,20201223,19480,7,SO60621,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
225,12/27/2020,20201227,19524,7,SO60867,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
480,12/27/2020,20201227,19434,7,SO60890,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
480,12/29/2020,20201229,13575,7,SO61029,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
225,12/30/2020,20201230,11606,7,SO61036,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
487,1/2/2021,20210102,14185,7,SO61366,4,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748
488,1/3/2021,20210103,21522,7,SO61406,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
467,1/4/2021,20210104,15923,7,SO61441,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
228,1/5/2021,20210105,15637,7,SO61490,4,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
486,1/6/2021,20210106,17809,7,SO61570,4,1,159,159,0,0,59.466,59.466,159,12.72,3.975
491,1/6/2021,20210106,22480,7,SO61594,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
225,1/7/2021,20210107,22595,7,SO61602,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,1/8/2021,20210108,26975,7,SO61716,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
225,1/10/2021,20210110,20175,7,SO61853,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
484,1/15/2021,20210115,24871,7,SO62124,4,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
225,1/20/2021,20210120,14954,7,SO62426,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
484,1/22/2021,20210122,24016,7,SO62558,4,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988
477,1/27/2021,20210127,19062,7,SO62842,4,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248
489,1/28/2021,20210128,12219,7,SO62886,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
490,1/28/2021,20210128,20582,7,SO62907,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498
228,1/30/2021,20210130,12254,7,SO63015,4,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498
472,2/1/2021,20210201,14185,7,SO63298,4,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875
225,2/1/2021,20210201,25733,7,SO63332,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
463,2/1/2021,20210201,20826,7,SO63358,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123
225,2/3/2021,20210203,21098,7,SO63462,4,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248
480,2/5/2021,20210205,17950,7,SO63559,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573
